,C1,C4,C5,C6,S2,S3,S1_impute,T2_impute,T5_impute,C3_impute,C7_impute,T1_impute,T3_impute,T4_impute,C5`,C6`,words_per_sentence,real_word_per_word,non_real_word_per_word,short_sentences,short_sentences_per_sent,long_sentences_per_sent,long_words_per_sent,pos_words_percent,neg_words_percent,uncertain_words_percent,total_shares,sales_per_share,outstanding_share_per,offering_share_per,words_per_pos_words,words_per_neg_words,words_per_uncertain
545,0.4389027431421446,0.6013175108575681,0.7119992147654874,0.5027587255755271,0.8122270742358079,0.6391857506361323,1.0,0.9156523189061718,0.8500716674629718,0.956419624217119,1.0,0.914804469273743,0.894407647841144,0.9130530973451327,0.7586875714328914,0.0,0.5970385436563668,0.4251783501763722,0.0,0.3550766726775383,0.15124650295640632,0.5807273969756725,0.42726334140163724,0.7128010267573115,0.5840369393684687,0.26539794890969315,0.6527822682407282,1.0,0.7054521076664526,0.29454789233354683,0.26486151923143275,0.3894931246338986,0.7170045775920346
546,0.74214463840399,0.4112547990585941,0.09149260425357043,0.381724217566604,0.14847161572052403,0.1669211195928753,0.2647058823529412,0.26335723303399156,0.3814620162446249,0.47207724425887265,0.7584655382665672,0.2611731843575419,0.2635134245420908,0.3573008849557522,0.14165963095678155,0.0,0.5361216745042332,0.6271269383550298,0.0,0.4060944897331844,0.6073639978742862,0.5309592320812737,0.6264666880320272,0.6550244599961657,0.3916311710773307,0.5111614370343126,0.13308421420650807,1.0,0.0,1.0,0.4091343487271627,0.6950354765014815,0.6648799743553808
547,0.2673316708229426,0.3784056316901193,0.5803420912268479,0.4736638919195361,0.5152838427947598,0.7206106870229008,0.7573529411764706,0.6804506800695553,0.7789775441949355,0.46998956158663885,0.15045189654447402,0.6913407821229051,0.6845660561210382,0.6811946902654867,0.6566475889460014,0.6499999999999999,0.561450104047253,0.6422383223665484,0.0,0.47090497749706994,0.25155496700441093,0.47167169054778846,0.6650672544203017,0.6181527947844487,0.3801299806307187,0.5507034993238794,0.5418832015178785,0.09684588134547327,0.656210186005102,0.3437898139948976,0.27419629486225927,0.491918393749625,0.4038220585960161
548,0.5665835411471322,0.7228243753830769,0.1855083597316699,0.23043108255544997,0.47161572052401746,0.7776081424936386,0.5220588235294118,0.5861222934184511,0.6000955566172957,0.22781837160751567,0.15045189654447402,0.38966480446927376,0.5468838470958483,0.5059734513274337,0.4437138851310446,0.0,1.0,0.15055319555805546,0.0,0.24915818489280595,0.3878998210467606,0.6939446747267732,0.45334790386286594,0.4093621831935347,0.3700747040280834,0.7165693768892146,0.18046545770408046,0.24933020227209032,0.500654456493417,0.4993455435065827,0.40614934161408334,0.4604859153784976,0.27699888633452147
549,0.2952618453865336,0.4333026127672755,0.1925563889970779,0.42827595141618985,1.0,0.3908396946564885,0.6102941176470589,0.8183225744979872,0.9234591495461061,0.4992171189979123,1.0,0.7178770949720671,0.7913830109424174,0.7873893805309735,0.24791525747481288,0.0,0.7852919394952569,0.360058649634178,0.0,0.2699542408175717,0.19831475554187042,0.6705755798885589,0.6937117450776783,0.41577004627921,1.0,0.03131129544562028,0.22269075402971245,1.0,0.21747968321412103,0.7825203167858789,0.5020841185530968,0.19625529330165944,1.0
550,0.3950124688279301,0.47461899118528095,0.2577295220356033,0.3426207611329519,0.12663755458515286,0.10585241730279898,0.1985294117647059,0.2830804411519497,0.3011944577161968,0.9626826722338204,0.3026655588567516,0.24162011173184358,0.26530424133889896,0.3696902654867256,0.41036228757018084,0.0,0.6967275284514753,0.27517327686083526,0.0,0.2703073806718814,0.582401247903383,0.6701838022916973,0.2407701224080615,0.613012095556604,0.45430195938606954,0.4763482896238672,0.25909007403756873,0.37373002882246675,0.46593759457078066,0.5340624054292192,0.6191281500997158,0.8375406891440395,0.9562989859021638
551,0.2992518703241895,0.494134784322045,0.4349774298834523,0.47271283999698904,0.6331877729257642,0.5781170483460559,0.44852941176470584,0.5138991448512422,0.5427615862398472,1.0,0.5425644059514331,0.4162011173184358,0.5188101602517678,0.5484513274336283,0.4949215293608459,0.0,0.8489452593116162,0.6688316334310613,0.0,0.19302056912203236,0.34690101878227786,0.7600940902745628,0.4559377799769878,0.3572821567549138,0.6363555423789845,0.4746357816039227,0.4252009228159595,0.43547319888165226,0.5471722040451621,0.45282779595483774,0.4275494827618047,0.25321841568727566,0.36944572184490493
552,0.32319201995012464,0.2448662981594923,0.3688197014401786,0.29527103746171646,0.13973799126637554,0.6066157760814249,0.34558823529411764,0.37550320383030417,0.3638795986622073,0.5701983298538622,0.13077377042524527,0.3449720670391062,0.3639571784101234,0.4493362831858407,0.6651835338505656,0.9999999999999999,0.6490311639729607,0.4278841344850086,0.0,0.31047242506867123,0.4545228747265452,0.6266860449643825,0.23889763942011444,0.43227203420622373,0.07214075048911839,0.9999999999999999,0.3393725593891825,0.1280871582621375,0.6607909902108771,0.3392090097891225,0.4217492123520624,0.9879133497047726,0.19784714939995868
553,0.0,0.49605040660143485,0.13336297671379066,0.5213793725636277,0.12663755458515286,0.10178117048346053,0.029411764705882346,0.16574164502989447,0.2408026755852843,0.5430584551148225,0.15045189654447402,0.10614525139664807,0.17797558695337293,0.25110619469026546,0.13976938108530076,0.0,0.8341854661231516,0.9640278046274116,0.0,0.2690977751939003,0.9208842504850369,0.6715264459392971,0.3476069938162104,0.11982757891850893,0.6111456432572699,0.6777908102746574,0.19246103113889435,0.23696004135348042,0.0,1.0,1.0,0.5518859395263168,0.6198561313865578
554,0.7022443890274314,0.7287881856135123,0.4756680231116733,0.5760777063886249,0.34934497816593885,0.39491094147582695,0.7132352941176471,0.5232367023177151,0.47778308647873863,0.7560020876826723,1.0,0.38966480446927376,0.47330234517993763,0.5891592920353983,0.4431560343509119,0.8210526315789473,0.9706624647503288,0.0,0.0,0.019204115730870885,0.31312290109571883,0.9983344033745027,0.2717601019868404,0.8690407987967822,0.3700067614954249,0.3748001837738578,0.4769230263945981,0.9045685027081787,0.5001048635645129,0.49989513643548716,0.19678163167667856,0.5790782304704385,0.6217164088526184
555,0.015960099750623437,0.7228243753830769,0.47151882320140986,0.381724217566604,0.3056768558951965,0.2035623409669211,0.3382352941176471,0.3679283485386246,0.34629718107978974,0.7873173277661796,0.3282655379765647,0.3645251396648045,0.3479451694033684,0.43340707964601766,0.6603992509764594,0.0,0.5600876555489229,0.28787408996937813,0.0,0.4375267679234691,0.4763709206701182,0.5016803163199157,0.19805698325854248,0.5971776481690485,0.6038613449417147,0.3304863299336215,0.4376665425150384,0.25669322483591567,0.6582351204675325,0.34176487953246726,0.4242885949005364,0.4632346432516673,0.7921909909597782
556,1.0,0.43271954268394286,0.274480196586956,0.2110345112675446,0.08733624454148471,0.17913486005089058,0.13235294117647056,0.17069626735904336,0.28284758719541325,0.0,0.15045189654447402,0.20391061452513967,0.16464980314183006,0.270575221238938,0.6862405527185717,0.0,0.3568496507724823,0.4790096627781679,0.0,0.6700507755193914,0.8452348475970236,0.31284016141373083,0.550098752709374,0.3969485070102864,0.30185950133778583,0.7977004195664396,0.24818842082096898,0.19256672388018872,0.6717003311258576,0.3282996688741419,0.6119473886518552,0.7428037495479223,0.410422284111221
557,0.3271820448877805,0.6251029992495416,0.27102794371458194,0.42827595141618985,0.6419213973799126,0.7979643765903308,0.41911764705882354,0.5628260403515877,0.6788342092689919,0.6787578288100209,0.2793290499949973,0.6047486033519553,0.5618424344574221,0.631637168141593,0.34431827443056856,0.0,0.48200714254895294,0.5923262281406174,0.0,0.417683825259326,0.28249064419406544,0.5200453498043591,0.6874132838966088,0.2588950840514096,0.5350556519224269,0.6545727236905724,0.28558391152821694,0.31762558229391075,0.3838854287055813,0.6161145712944187,0.5239925747658277,0.28236815778068813,0.24405162103288452
558,0.3271820448877805,0.5427717416613893,0.20055519984361025,0.24206901601784647,0.388646288209607,0.26870229007633584,0.25,0.303137133465139,0.3998088867654085,0.4637265135699374,0.05884297664464095,0.3854748603351956,0.29216649329102096,0.3820796460176991,0.4544776947038658,0.0,0.29306417984069655,0.4152303334415759,0.0,0.7596482830050466,0.5590416103159321,0.25097952205449814,0.55966979759237,0.3529355537878883,0.704893200716948,0.4056286779095458,0.1946767127175475,0.09183268299478205,0.5110664502613738,0.48893354973862585,0.5082940070096503,0.2713204063389997,0.4978778296744794
559,0.42693266832917703,0.5983277911935672,0.4178757100726792,0.24905177609528434,0.1222707423580786,0.2442748091603053,0.5808823529411765,0.2154784307186584,0.3829909221213569,0.0,0.0051199958239626225,0.20949720670391062,0.21221179042176372,0.3148230088495575,0.8765957843684651,0.7428571428571427,0.5395025138613039,0.5548022218867974,0.0,0.4094724909136054,0.7076904787097266,0.527763591544717,0.8354856958096301,0.9999999999999999,0.14453658794708968,0.4403399059485694,0.37014506836933053,0.00457498786503941,0.7503856222290837,0.2496143777709161,0.037143974213370845,0.6917993575409658,0.3760178314782286
560,0.3072319201995012,0.7018860897914266,0.00195187048637651,0.0500431138883048,0.09170305676855896,0.06106870229007633,0.09558823529411765,0.20194850051213642,0.22398471094123268,0.6119519832985386,0.06793890805322704,0.23603351955307264,0.18708768418419078,0.3165929203539823,0.23526611071122852,0.0,0.3749390987101069,0.2766522908164166,0.0,0.5200942533265718,0.7029790141401064,0.42935992225761854,0.13630660140048867,0.4246176671254457,0.5130109662992036,0.5545681818933162,0.0,0.5238218073377859,0.18975958527472114,0.8102404147252791,0.9162852130160621,0.8099802658497673,0.9276340415332804
561,0.4029925187032419,0.548536989408343,0.09165518764623175,0.24206901601784647,0.11353711790393013,0.18727735368956744,0.4117647058823529,0.26407184202377265,0.3394171046344959,0.666231732776618,0.331177164035618,0.2932960893854749,0.26941258575510585,0.3626106194690265,0.23150327295024434,0.0,0.42524624692072277,0.7327104931079962,0.0,0.507679307840039,0.5964589456095644,0.4398320849094355,0.4511521173048946,0.9448457964091829,0.2215542245091917,0.47489830821408685,0.10739584204568074,0.8045238301685738,0.18117579978522236,0.8188242002147776,0.20070550254010727,0.8579327138479894,0.6070761874282202
562,1.0,0.32832524306176003,0.19473393910590758,0.27465522971255657,0.4366812227074236,0.46005089058524173,0.2647058823529412,0.4970343726924084,0.5993311036789297,0.4428496868475992,0.08493596017684354,0.5614525139664805,0.4986371357465468,0.5856194690265487,0.39241763335879715,0.0,0.4185729106644247,0.6278571842710843,0.0,0.45189531654879844,0.31587489814969627,0.4886289636630461,0.6413869229431127,0.26173890285708756,0.5894867806741707,0.5950868910963586,0.1960354637328388,0.13182187276867854,0.4455525084244141,0.5544474915755859,0.7882012714366573,0.4180236934813413,0.4854707732291849
563,0.027930174563591023,0.5785043818707054,0.2685216296051505,0.3677586974117283,0.4978165938864628,0.3541984732824427,0.3161764705882353,0.5183773611872038,0.6222646918299092,0.5806367432150313,0.45504017260954466,0.5181564245810056,0.5205483059663168,0.559070796460177,0.3978118250488944,0.0,0.5699214390946261,0.6334339578859041,0.0,0.4268086479150095,0.3376182710997535,0.5115503218642148,0.6499946267205058,0.35100527323703656,0.7193039888722063,0.3918750016499676,0.27238706380776595,0.5386813623127008,0.45181591393981235,0.5481840860601872,0.6755958350693201,0.3692182602118069,0.6912669999657262
564,0.24339152119700747,0.5683314551443294,0.6304014866871969,0.5818966731198232,1.0,0.6188295165394402,0.5588235294117647,0.6769729163192872,0.7216435738174869,0.7309498956158664,1.0,0.7136871508379888,0.671872325296604,0.727212389380531,0.5815658013669027,0.0,0.5118517864917487,0.5478056082203846,0.0,0.3982561092701422,0.22658492109570857,0.5384209726636515,0.5530621766771578,0.2657555338754324,0.9932786963147994,0.16649869677096174,0.6020141390337136,1.0,0.6114304617019333,0.38856953829806634,0.44434754514507635,0.08045345806201473,0.49938458580580963
565,0.7381546134663342,0.2569491290366999,0.40149135015426013,0.2886207498674323,0.39737991266375544,0.4519083969465648,0.375,0.4637335937686096,0.4854276158623984,0.6912839248434238,0.16067013799773502,0.4650837988826816,0.466876473144332,0.559070796460177,0.7368604481337663,0.0,0.5596705878193313,0.6519088139380056,0.0,0.28956407165389164,0.3376182710997535,0.6490696481560576,0.40936066440720886,0.4242360409674817,0.5060103569918195,0.5622306997827778,0.36432867078147635,0.1478827647981414,0.6958513056892726,0.30414869431072716,0.4829190876582309,0.4348574851367276,0.4530658699288798
